Lat+Long,CFLL,Addr,CFAM,address_id,CF Zone,Latitude,Longitude,Street_Number,Street_Name,County,City,Country_Code,Zip_Code,State,FDAName,FDHName,Conduit Placed Date,Construction Complete (forecasted date),Construction Complete Date,Ready for Service Date,Locate_Group,Address,Uploaded to Sales Rabbit
32.698797-97.181225,8698,4608 OAK VALLEY DR,8698,8698,Arlington - 1.05,32.698797,-97.181225,4608,OAK VALLEY DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:002,,,#N/A,,,4608 OAK VALLEY DR,
32.698829-97.18409,#N/A,2719 JEWELL DR,9943,9943,Arlington - 1.05,32.698829,-97.18409,2719,JEWELL DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:001,,,#N/A,,,2719 JEWELL DR,
32.699185-97.180891,11991,4607 OAK VALLEY DR,11991,11991,Arlington - 1.05,32.699185,-97.180891,4607,OAK VALLEY DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:002,,,#N/A,,,4607 OAK VALLEY DR,
32.699181-97.18112,8613,4609 OAK VALLEY DR,8613,8613,Arlington - 1.05,32.699181,-97.18112,4609,OAK VALLEY DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:002,,,#N/A,,,4609 OAK VALLEY DR,
32.702403-97.179711,9619,2520 LITTLE RD,9619,9619,Arlington - 1.05,32.702403,-97.179711,2520,LITTLE RD,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:005,,,#N/A,,,2520 LITTLE RD,
32.700667-97.181138,115590,02707A WOODED ACRES DR,#N/A,115590,Arlington - 1.05,32.700667,-97.181138,02707A,WOODED ACRES DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:003,,,#N/A,,,02707A WOODED ACRES DR,
32.704159-97.181393,11877,4646 SAUSALITO DR,11877,11877,Arlington - 1.05,32.704159,-97.181393,4646,SAUSALITO DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:006,,,#N/A,,,4646 SAUSALITO DR,
32.704159-97.181507,9490,4700 SAUSALITO DR,9490,9490,Arlington - 1.05,32.704159,-97.181507,4700,SAUSALITO DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:006,,,#N/A,,,4700 SAUSALITO DR,
32.704159-97.181605,11357,4702 SAUSALITO DR,11357,11357,Arlington - 1.05,32.704159,-97.181605,4702,SAUSALITO DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:006,,,#N/A,,,4702 SAUSALITO DR,
32.704167-97.179995,8677,4612 SAUSALITO DR,8677,8677,Arlington - 1.05,32.704167,-97.179995,4612,SAUSALITO DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:006,,,#N/A,,,4612 SAUSALITO DR,
32.704657-97.182447,9265,4723 SAUSALITO DR,9265,9265,Arlington - 1.05,32.704657,-97.182447,4723,SAUSALITO DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:006,,,#N/A,,,4723 SAUSALITO DR,
32.703322-97.182111,10746,4706 LESTER DR,10746,10746,Arlington - 1.05,32.703322,-97.182111,4706,LESTER DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:005,,,#N/A,,,4706 LESTER DR,
32.703322-97.182355,10532,4708 LESTER DR,10532,10532,Arlington - 1.05,32.703322,-97.182355,4708,LESTER DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:005,,,#N/A,,,4708 LESTER DR,
32.697422-97.182932,8731,4804 BONNEVILLE DR,8731,8731,Arlington - 1.05,32.697422,-97.182932,4804,BONNEVILLE DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:002,,,#N/A,,,4804 BONNEVILLE DR,
32.698268-97.180821,10343,2816 BONNEVILLE DR,10343,10343,Arlington - 1.05,32.698268,-97.180821,2816,BONNEVILLE DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:002,,,#N/A,,,2816 BONNEVILLE DR,
32.7016-97.184013,9826,2605 JEWELL DR,9826,9826,Arlington - 1.05,32.7016,-97.184013,2605,JEWELL DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:004,,,#N/A,,,2605 JEWELL DR,
32.70133-97.180071,10737,4606 WOODED ACRES DR,10737,10737,Arlington - 1.05,32.70133,-97.180071,4606,WOODED ACRES DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:003,,,#N/A,,,4606 WOODED ACRES DR,
32.701326-97.180331,10373,4608 WOODED ACRES DR,10373,10373,Arlington - 1.05,32.701326,-97.180331,4608,WOODED ACRES DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:003,,,#N/A,,,4608 WOODED ACRES DR,
32.700486-97.184049,8962,2701 JEWELL DR,8962,8962,Arlington - 1.05,32.700486,-97.184049,2701,JEWELL DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:004,,,#N/A,,,2701 JEWELL DR,
32.700149-97.18173,8795,2714 WOODED ACRES DR,8795,8795,Arlington - 1.05,32.700149,-97.18173,2714,WOODED ACRES DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:003,,,#N/A,,,2714 WOODED ACRES DR,
32.699182-97.181347,11281,4701 OAK VALLEY DR,11281,11281,Arlington - 1.05,32.699182,-97.181347,4701,OAK VALLEY DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:002,,,#N/A,,,4701 OAK VALLEY DR,
32.699009-97.185017,115591,2715 HILLDALE BLV,#N/A,115591,Arlington - 1.05,32.699009,-97.185017,2715,HILLDALE BLV,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:001,,,#N/A,,,2715 HILLDALE BLV,
32.698741-97.180735,11907,4604 OAK VALLEY DR,11907,11907,Arlington - 1.05,32.698741,-97.180735,4604,OAK VALLEY DR,City of Arlington,Arlington,1,76016,Texas,FDA:005,FDH:002,,,#N/A,,,4604 OAK VALLEY DR,
32.700657-97.189785,115665,2703 GREEN OAKS BLV W,#N/A,115665,Arlington - 1.06,32.700657,-97.189785,2703,GREEN OAKS BLV W,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:001,,,#N/A,,,2703 GREEN OAKS BLV W,
32.698218-97.197474,10121,5900 HIGHGATE DR,10121,10121,Arlington - 1.06,32.698218,-97.197474,5900,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5900 HIGHGATE DR,
32.698078-97.197716,7927,5902 HIGHGATE DR,7927,7927,Arlington - 1.06,32.698078,-97.197716,5902,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5902 HIGHGATE DR,
32.697932-97.19796,8258,5904 HIGHGATE DR,8258,8258,Arlington - 1.06,32.697932,-97.19796,5904,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5904 HIGHGATE DR,
32.69777-97.197252,11371,5814 RIDGE DR,11371,11371,Arlington - 1.06,32.69777,-97.197252,5814,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5814 RIDGE DR,
32.697814-97.198232,11102,5906 HIGHGATE DR,11102,11102,Arlington - 1.06,32.697814,-97.198232,5906,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5906 HIGHGATE DR,
32.697805-97.196896,7709,5812 RIDGE DR,7709,7709,Arlington - 1.06,32.697805,-97.196896,5812,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5812 RIDGE DR,
32.69779-97.193911,9912,5700 RIDGE DR,9912,9912,Arlington - 1.06,32.69779,-97.193911,5700,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5700 RIDGE DR,
32.69779-97.194163,8430,5702 RIDGE DR,8430,8430,Arlington - 1.06,32.69779,-97.194163,5702,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5702 RIDGE DR,
32.69779-97.19439,10393,5704 RIDGE DR,10393,10393,Arlington - 1.06,32.69779,-97.19439,5704,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5704 RIDGE DR,
32.697791-97.194618,10116,5706 RIDGE DR,10116,10116,Arlington - 1.06,32.697791,-97.194618,5706,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5706 RIDGE DR,
32.697791-97.194845,10833,5708 RIDGE DR,10833,10833,Arlington - 1.06,32.697791,-97.194845,5708,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5708 RIDGE DR,
32.697791-97.195073,11462,5710 RIDGE DR,11462,11462,Arlington - 1.06,32.697791,-97.195073,5710,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5710 RIDGE DR,
32.697792-97.1953,8703,5712 RIDGE DR,8703,8703,Arlington - 1.06,32.697792,-97.1953,5712,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5712 RIDGE DR,
32.697792-97.195528,9400,5800 RIDGE DR,9400,9400,Arlington - 1.06,32.697792,-97.195528,5800,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5800 RIDGE DR,
32.697792-97.195756,11066,5802 RIDGE DR,11066,11066,Arlington - 1.06,32.697792,-97.195756,5802,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5802 RIDGE DR,
32.697793-97.195983,8922,5804 RIDGE DR,8922,8922,Arlington - 1.06,32.697793,-97.195983,5804,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5804 RIDGE DR,
32.697793-97.196211,9344,5806 RIDGE DR,9344,9344,Arlington - 1.06,32.697793,-97.196211,5806,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5806 RIDGE DR,
32.697793-97.196438,10431,5808 RIDGE DR,10431,10431,Arlington - 1.06,32.697793,-97.196438,5808,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5808 RIDGE DR,
32.697794-97.196666,9347,5810 RIDGE DR,9347,9347,Arlington - 1.06,32.697794,-97.196666,5810,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5810 RIDGE DR,
32.697792-97.198536,8650,5908 HIGHGATE DR,8650,8650,Arlington - 1.06,32.697792,-97.198536,5908,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5908 HIGHGATE DR,
32.697797-97.198838,7704,2815 PERKINS RD,7704,7704,Arlington - 1.06,32.697797,-97.198838,2815,PERKINS RD,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,2815 PERKINS RD,
32.697438-97.193967,10906,5701 WATERVIEW DR,10906,10906,Arlington - 1.06,32.697438,-97.193967,5701,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5701 WATERVIEW DR,
32.697438-97.194325,8849,5703 WATERVIEW DR,8849,8849,Arlington - 1.06,32.697438,-97.194325,5703,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5703 WATERVIEW DR,
32.697438-97.19465,7847,5705 WATERVIEW DR,7847,7847,Arlington - 1.06,32.697438,-97.19465,5705,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5705 WATERVIEW DR,
32.697439-97.194975,9975,5707 WATERVIEW DR,9975,9975,Arlington - 1.06,32.697439,-97.194975,5707,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5707 WATERVIEW DR,
32.697439-97.1953,9019,5709 WATERVIEW DR,9019,9019,Arlington - 1.06,32.697439,-97.1953,5709,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5709 WATERVIEW DR,
32.697439-97.195625,10930,5711 WATERVIEW DR,10930,10930,Arlington - 1.06,32.697439,-97.195625,5711,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5711 WATERVIEW DR,
32.697439-97.19595,10610,5801 WATERVIEW DR,10610,10610,Arlington - 1.06,32.697439,-97.19595,5801,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5801 WATERVIEW DR,
32.69744-97.196275,7970,5803 WATERVIEW DR,7970,7970,Arlington - 1.06,32.69744,-97.196275,5803,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5803 WATERVIEW DR,
32.69744-97.1966,9015,5805 WATERVIEW DR,9015,9015,Arlington - 1.06,32.69744,-97.1966,5805,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5805 WATERVIEW DR,
32.69744-97.196926,10606,5807 WATERVIEW DR,10606,10606,Arlington - 1.06,32.69744,-97.196926,5807,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5807 WATERVIEW DR,
32.69744-97.197251,11586,5809 WATERVIEW DR,11586,11586,Arlington - 1.06,32.69744,-97.197251,5809,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5809 WATERVIEW DR,
32.69744-97.197576,9512,5811 WATERVIEW DR,9512,9512,Arlington - 1.06,32.69744,-97.197576,5811,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5811 WATERVIEW DR,
32.697415-97.197887,9980,5813 WATERVIEW DR,9980,9980,Arlington - 1.06,32.697415,-97.197887,5813,WATERVIEW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:002,,,#N/A,,,5813 WATERVIEW DR,
32.697558-97.198628,115666,2821 PERKINS RD,115666,115666,Arlington - 1.06,32.697558,-97.198628,2821,PERKINS RD,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,2821 PERKINS RD,
32.700185-97.194034,11362,5706 HIGHGATE DR,11362,11362,Arlington - 1.06,32.700185,-97.194034,5706,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5706 HIGHGATE DR,
32.70007-97.194249,10378,5708 HIGHGATE DR,10378,10378,Arlington - 1.06,32.70007,-97.194249,5708,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5708 HIGHGATE DR,
32.699955-97.194451,7755,5710 HIGHGATE DR,7755,7755,Arlington - 1.06,32.699955,-97.194451,5710,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5710 HIGHGATE DR,
32.699839-97.194653,11058,5712 HIGHGATE DR,11058,11058,Arlington - 1.06,32.699839,-97.194653,5712,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5712 HIGHGATE DR,
32.699724-97.194855,11393,5714 HIGHGATE DR,11393,11393,Arlington - 1.06,32.699724,-97.194855,5714,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5714 HIGHGATE DR,
32.699609-97.195057,8873,5716 HIGHGATE DR,8873,8873,Arlington - 1.06,32.699609,-97.195057,5716,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5716 HIGHGATE DR,
32.699493-97.195259,10149,5718 HIGHGATE DR,10149,10149,Arlington - 1.06,32.699493,-97.195259,5718,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5718 HIGHGATE DR,
32.699378-97.195461,7763,5800 HIGHGATE DR,7763,7763,Arlington - 1.06,32.699378,-97.195461,5800,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5800 HIGHGATE DR,
32.699262-97.195663,11400,5802 HIGHGATE DR,11400,11400,Arlington - 1.06,32.699262,-97.195663,5802,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5802 HIGHGATE DR,
32.699147-97.195865,9341,5804 HIGHGATE DR,9341,9341,Arlington - 1.06,32.699147,-97.195865,5804,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5804 HIGHGATE DR,
32.699032-97.196067,10829,5806 HIGHGATE DR,10829,10829,Arlington - 1.06,32.699032,-97.196067,5806,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5806 HIGHGATE DR,
32.698916-97.196269,10427,5808 HIGHGATE DR,10427,10427,Arlington - 1.06,32.698916,-97.196269,5808,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5808 HIGHGATE DR,
32.698801-97.196471,10386,5810 HIGHGATE DR,10386,10386,Arlington - 1.06,32.698801,-97.196471,5810,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5810 HIGHGATE DR,
32.698685-97.196673,9338,5814 HIGHGATE DR,9338,9338,Arlington - 1.06,32.698685,-97.196673,5814,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5814 HIGHGATE DR,
32.69857-97.196875,10104,5816 HIGHGATE DR,10104,10104,Arlington - 1.06,32.69857,-97.196875,5816,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5816 HIGHGATE DR,
32.698443-97.197097,7745,5818 HIGHGATE DR,7745,7745,Arlington - 1.06,32.698443,-97.197097,5818,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5818 HIGHGATE DR,
32.70067-97.192059,8917,5615 VALLEY MEADOW DR,8917,8917,Arlington - 1.06,32.70067,-97.192059,5615,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5615 VALLEY MEADOW DR,
32.70056-97.192259,9935,5617 VALLEY MEADOW DR,9935,9935,Arlington - 1.06,32.70056,-97.192259,5617,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5617 VALLEY MEADOW DR,
32.700452-97.192448,10362,5619 VALLEY MEADOW DR,10362,10362,Arlington - 1.06,32.700452,-97.192448,5619,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5619 VALLEY MEADOW DR,
32.700344-97.192636,11397,5621 VALLEY MEADOW DR,11397,11397,Arlington - 1.06,32.700344,-97.192636,5621,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5621 VALLEY MEADOW DR,
32.700237-97.192825,11029,5623 VALLEY MEADOW DR,11029,11029,Arlington - 1.06,32.700237,-97.192825,5623,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5623 VALLEY MEADOW DR,
32.700129-97.193014,8695,5625 VALLEY MEADOW DR,8695,8695,Arlington - 1.06,32.700129,-97.193014,5625,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5625 VALLEY MEADOW DR,
32.700021-97.193202,9901,5627 VALLEY MEADOW DR,9901,9901,Arlington - 1.06,32.700021,-97.193202,5627,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5627 VALLEY MEADOW DR,
32.699914-97.193391,7922,5629 VALLEY MEADOW DR,7922,7922,Arlington - 1.06,32.699914,-97.193391,5629,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5629 VALLEY MEADOW DR,
32.699806-97.193579,8876,5631 VALLEY MEADOW DR,8876,8876,Arlington - 1.06,32.699806,-97.193579,5631,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5631 VALLEY MEADOW DR,
32.699698-97.193768,10382,5633 VALLEY MEADOW DR,10382,10382,Arlington - 1.06,32.699698,-97.193768,5633,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5633 VALLEY MEADOW DR,
32.69959-97.193956,8641,5701 VALLEY MEADOW DR,8641,8641,Arlington - 1.06,32.69959,-97.193956,5701,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5701 VALLEY MEADOW DR,
32.699483-97.194145,8326,5703 VALLEY MEADOW DR,8326,8326,Arlington - 1.06,32.699483,-97.194145,5703,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5703 VALLEY MEADOW DR,
32.699375-97.194333,11062,5705 VALLEY MEADOW DR,11062,11062,Arlington - 1.06,32.699375,-97.194333,5705,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5705 VALLEY MEADOW DR,
32.699267-97.194522,10424,5707 VALLEY MEADOW DR,10424,10424,Arlington - 1.06,32.699267,-97.194522,5707,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5707 VALLEY MEADOW DR,
32.69916-97.194711,10108,5709 VALLEY MEADOW DR,10108,10108,Arlington - 1.06,32.69916,-97.194711,5709,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5709 VALLEY MEADOW DR,
32.699052-97.194899,8415,5711 VALLEY MEADOW DR,8415,8415,Arlington - 1.06,32.699052,-97.194899,5711,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5711 VALLEY MEADOW DR,
32.698944-97.195088,8278,5715 VALLEY MEADOW DR,8278,8278,Arlington - 1.06,32.698944,-97.195088,5715,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5715 VALLEY MEADOW DR,
32.698836-97.195276,10159,5717 VALLEY MEADOW DR,10159,10159,Arlington - 1.06,32.698836,-97.195276,5717,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5717 VALLEY MEADOW DR,
32.698724-97.195495,8330,5719 VALLEY MEADOW DR,8330,8330,Arlington - 1.06,32.698724,-97.195495,5719,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5719 VALLEY MEADOW DR,
32.698556-97.19574,11365,5721 VALLEY MEADOW DR,11365,11365,Arlington - 1.06,32.698556,-97.19574,5721,VALLEY MEADOW DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5721 VALLEY MEADOW DR,
32.698301-97.19618,9905,5805 RIDGE DR,9905,9905,Arlington - 1.06,32.698301,-97.19618,5805,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5805 RIDGE DR,
32.698289-97.195927,7759,5803 RIDGE DR,7759,7759,Arlington - 1.06,32.698289,-97.195927,5803,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5803 RIDGE DR,
32.698259-97.195652,8699,5801 RIDGE DR,8699,8699,Arlington - 1.06,32.698259,-97.195652,5801,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5801 RIDGE DR,
32.698217-97.196508,9393,5809 RIDGE DR,9393,9393,Arlington - 1.06,32.698217,-97.196508,5809,RIDGE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:003,,,#N/A,,,5809 RIDGE DR,
32.700818-97.192792,8691,5610 ARBOR VALLEY DR,8691,8691,Arlington - 1.06,32.700818,-97.192792,5610,ARBOR VALLEY DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5610 ARBOR VALLEY DR,
32.700722-97.19313,10153,5614 ARBOR VALLEY DR,10153,10153,Arlington - 1.06,32.700722,-97.19313,5614,ARBOR VALLEY DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5614 ARBOR VALLEY DR,
32.700738-97.19337,8274,5618 ARBOR VALLEY DR,8274,8274,Arlington - 1.06,32.700738,-97.19337,5618,ARBOR VALLEY DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5618 ARBOR VALLEY DR,
32.700805-97.193704,9300,5700 HIGHGATE DR,9300,9300,Arlington - 1.06,32.700805,-97.193704,5700,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5700 HIGHGATE DR,
32.700522-97.193611,8252,5702 HIGHGATE DR,8252,8252,Arlington - 1.06,32.700522,-97.193611,5702,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5702 HIGHGATE DR,
32.700328-97.193793,7699,5704 HIGHGATE DR,7699,7699,Arlington - 1.06,32.700328,-97.193793,5704,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:004,,,#N/A,,,5704 HIGHGATE DR,
32.699221-97.196718,11492,5811 HIGHGATE DR,11492,11492,Arlington - 1.06,32.699221,-97.196718,5811,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5811 HIGHGATE DR,
32.699096-97.19697,8481,5815 HIGHGATE DR,8481,8481,Arlington - 1.06,32.699096,-97.19697,5815,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5815 HIGHGATE DR,
32.698814-97.197312,9897,2807 WOODSHIRE DR,9897,9897,Arlington - 1.06,32.698814,-97.197312,2807,WOODSHIRE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,2807 WOODSHIRE DR,
32.69961-97.196036,11021,5803 HIGHGATE DR,11021,11021,Arlington - 1.06,32.69961,-97.196036,5803,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5803 HIGHGATE DR,
32.699487-97.196264,8912,5805 HIGHGATE DR,8912,8912,Arlington - 1.06,32.699487,-97.196264,5805,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5805 HIGHGATE DR,
32.69935-97.196493,9574,5809 HIGHGATE DR,9574,9574,Arlington - 1.06,32.69935,-97.196493,5809,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5809 HIGHGATE DR,
32.700411-97.194728,9294,5709 HIGHGATE DR,9294,9294,Arlington - 1.06,32.700411,-97.194728,5709,HIGHGATE DR,City of Arlington,Arlington,1,76016,Texas,FDA:006,FDH:005,,,#N/A,,,5709 HIGHGATE DR,
